Id,CreationDate,DisplayName,LastAccessDate,Views,UpVotes,DownVotes,AccountId
555,1369291857,sophia,1499866391,0,0,0,513446
556,1369299045,ekl1773,1369299045,0,0,0,1457958
557,1369299050,Markus Lanthaler,1471856780,5,0,0,2789483
558,1369299486,DingoEatingFuzz,1450778851,0,0,0,322157
559,1369299967,Tom Zellers,1370230173,0,0,0,2808177
561,1369303982,saurabh kumar,1369303982,0,0,0,2808449
562,1369303997,David Smith,1369429080,0,0,0,1260854
563,1369305076,Sandy Muspratt,1483486199,0,0,0,184139
564,1369306481,Paul Hyland,1369306481,0,0,0,1579112
565,1369307318,Peter W,1488047717,0,1,0,1012572
566,1369308848,James Bentley,1481012914,0,0,0,903732
567,1369311320,psychemedia,1502890037,0,0,0,205827
568,1369311389,sw1nn,1369311389,0,0,0,427075
569,1369318779,Casebash,1400861023,0,1,0,55284
570,1369321816,Phil,1493860081,0,18,0,41427
571,1369323468,Tim,1369898377,0,0,0,82573
572,1369326623,sepulworld,1369326623,0,0,0,481625
573,1369331249,Scott S,1369331249,0,0,0,120458
574,1369332814,satyrwilder,1387298462,0,0,0,160768
575,1369334037,jt_simpson,1370509693,0,0,0,2712220
576,1369340082,Chrest,1439462357,0,0,0,362616
577,1369343376,R.K.,1492805890,3,144,1,180824
578,1369344278,taudorf,1371012244,0,0,0,112395
579,1369383060,Redstone,1371233268,0,0,0,2809546
580,1369348150,Peter Desmet,1395279304,0,0,0,2810389
581,1369352250,dan2k3k4,1394178756,0,0,0,63325
582,1369355586,Vova,1431476517,0,6,0,42597
583,1369359579,Andrew Turner,1407144357,0,0,0,2360237
584,1369360228,Francois,1374643151,0,0,0,2811155
585,1369361655,tonfa,1369361655,0,1,0,49837
586,1369361717,M Somerville,1369361717,0,0,0,339892
587,1369361976,Jedidiah,1369361976,0,0,0,133195
588,1369363796,whuang,1384833749,0,0,0,361122
589,1369364183,bsfoo116,1454123035,0,2,0,2036408
590,1369369328,katahdin,1487049642,0,2,0,141064
591,1369370426,Roman Kagan,1369370426,0,0,0,40652
592,1369375573,Marina Martin,1394274337,2,3,0,244271
593,1369376683,Jesse Black,1369376683,0,0,0,999962
594,1369378142,dgw,1369378142,0,0,0,1156621
595,1369380836,Gregor,1501675064,0,4,0,486257
596,1369380958,NemesisX00,1369380958,0,0,0,1751786
597,1369383709,GabrielC,1465921727,0,0,0,19875
599,1369385955,Eddie,1436527667,0,0,0,1071575
600,1369386536,mitchumman,1369386536,0,0,0,2082009
601,1369387104,user194098,1369387104,0,0,0,183391
603,1369389615,bwingenroth,1492512488,0,0,0,419499
604,1369389686,Martin Burch,1457936741,0,2,0,1607699
605,1369390411,BobbyPort,1370232258,0,0,0,1468725
606,1369391020,Anony-Mousse,1477026035,0,4,0,1058083
607,1369391740,jsucsy,1503220699,0,0,0,1044919
608,1369393159,David J.,1491634708,1,5,0,38239
609,1369395102,earlati,1369395102,0,0,0,58010
610,1369398795,Jeremy Banks,1488434692,0,1,0,851
611,1369405907,Factor Mystic,1389676963,0,0,0,1181
612,1369426096,Metiu,1444818833,0,2,0,37729
613,1369436367,LJNielsenDk,1486367630,0,2,0,1642489
615,1369463151,ryanniccolls.com,1500248009,0,0,0,473184
616,1369475306,Sean C,1378896805,0,0,0,2815943
617,1369480021,doublewhy,1369480021,0,0,0,1705265
618,1369483821,justinmegahan,1369526690,0,0,0,2226972
619,1369491198,alfakini,1476843195,0,0,0,379539
620,1369495440,HaveF,1369495440,0,0,0,315773
621,1369511371,acouch,1476679773,0,11,0,530584
622,1369529966,spodskokniev,1369529966,0,0,0,907478
623,1369543871,Emerson Rocha Luiz,1371067979,0,0,0,480997
624,1369545688,Mike,1491536160,0,0,0,328906
625,1369547066,Dan Starr,1479630909,0,0,0,1117653
626,1369550036,magnetik,1369550036,0,0,0,174327
627,1369556995,mrquestion,1378765201,0,0,0,961377
628,1369569458,Amanda,1387371769,0,0,0,83218
630,1369591846,rcheetham,1369592762,0,0,0,513170
631,1369599328,Antonio A.,1369599328,0,0,0,1252588
632,1369605808,user79655,1369605808,0,0,0,2820253
633,1369606277,martin_joerg,1503766669,0,0,0,73323
634,1369611275,wilx,1449316149,0,1,0,137100
635,1369611323,Penbeuz,1423132889,7,0,0,2395956
636,1369618812,Spacedman,1487573317,0,0,0,73277
637,1369626648,Denis Otkidach,1433541605,3,3,0,56214
638,1369627818,Rolf,1475833782,0,0,0,2548517
639,1369629056,scruss,1503151437,3,4,1,158452
640,1369638157,John,1490525940,0,0,0,2219583
641,1369642059,mkrnr,1467087093,0,0,0,2498821
643,1369644347,Dave Guarino,1434906619,0,1,0,446413
644,1369646178,Vincent Labatut,1490232025,0,0,0,1305683
645,1369646367,Oskar Persson,1369646367,0,0,0,1653035
646,1369652931,phillipadsmith,1395081990,0,1,0,44244
647,1369667036,Infocopia,1369667036,0,0,0,2823516
648,1369693392,John,1369693392,0,0,0,2824807
649,1369713615,Sam,1369713615,0,0,0,18374
650,1369714487,Steve Samler,1369714487,0,0,0,2826330
651,1369715605,kgdesouz,1371575299,0,1,0,457298
652,1369724031,l--''''''---------'''''''''''',1467913618,0,0,0,40617
654,1369729607,katycorp,1386134203,0,0,0,2827404
655,1369731680,Brian Diggs,1392279711,0,1,0,479572
656,1369733115,tmoszkowski,1369733115,0,0,0,2827595
657,1369736146,Rob,1488533577,0,0,0,56313
658,1369737982,LAB,1371053499,2,4,0,2528245
659,1369739275,Noam Ross,1457682873,0,1,0,1925125
660,1369747433,ThomasG77,1479152423,0,0,0,401710
661,1369770315,david25272,1454606525,0,0,0,1244148
662,1369770942,hippietrail,1430397054,2,28,0,250783
663,1369774737,Gopal Aggarwal,1369774737,0,0,0,75315
664,1369785601,Yahya KACEM,1369785601,0,0,0,481584
665,1369800260,Burdu,1401333980,0,0,0,1232348
666,1369800491,Nick M,1501523162,0,0,0,78099
667,1369801093,Tim,1371203401,0,0,0,296989
668,1369801378,TomSchober,1466418067,0,0,0,474774
669,1369803167,Omar Jaafor,1478213926,0,0,0,2551618
670,1369804085,aendrew,1445501273,0,0,0,214031
672,1369804814,user672,1447315021,0,0,0,2831649
673,1369805227,Darwin,1369805227,1,0,0,2831664
674,1369805369,jedahan,1369805369,0,0,0,523681
677,1369807703,Raymond Yee,1447056055,0,0,0,4986
678,1369808105,Jake Rayson,1369808105,0,0,0,477791
679,1369814011,TheD34n,1369824956,0,0,0,2832330
680,1369831278,manya,1369831278,0,0,0,1173286
681,1369873380,Lariar,1500983031,0,0,0,2833519
682,1369845748,George V. Reilly,1446843951,0,0,0,4275
683,1369859268,Michal Boleslav Měchura,1407384117,0,0,0,2834335
685,1369873160,Justin Arenstein,1503466232,1,0,0,2835371
686,1369876282,EdChum,1453111991,0,2,0,735810
687,1369885053,Diego Andrés Díaz Espinoza,1388416517,0,0,0,2836228
688,1369887438,dsmorgan77,1439270477,2,0,0,2483116
689,1369896004,martsen,1370161856,0,0,0,1430503
690,1369900327,James Smith,1369900327,1,0,0,2837346
691,1369909727,user2438168,1369909727,0,0,0,2837926
693,1369919734,hemppa,1370432276,0,0,0,1303537
694,1369966761,Soner Gönül,1455057486,0,6,0,200982
695,1369971248,Cormac Driver,1440054970,0,0,0,2147199
696,1369978965,user696,1434612365,1,0,0,2841542
698,1369984095,mflaming,1369984095,0,0,0,2176476
699,1369984588,Waffle's Crazy Peanut,1427296821,0,1,0,1719640
700,1369996241,Lucas Soares,1439230172,0,0,0,1777314
701,1370000507,baordog,1370001413,0,1,0,1670378
702,1370013441,cdilga,1404211312,0,0,0,2600613
703,1370024051,Jeach,1370024051,0,0,0,31998
704,1370044669,nKandel,1370044669,0,0,0,1501573
705,1370056157,Filipe Ferminiano,1475713307,3,5,0,1113411
706,1370058950,nk9,1463407981,0,2,0,1421739
707,1370059458,Vlad,1370059458,0,0,0,62717
708,1370063265,Mike Brown,1370063265,0,0,0,1389773
709,1370070589,Nicol Bolas,1370070589,0,0,0,380209
711,1370079933,Gabriel Florit,1483182284,0,0,0,25135
712,1370086696,Brad Ackerman,1370088424,0,0,0,39290
713,1370088208,Steve Koch,1389704251,0,0,0,464932
714,1370092324,Anthony,1476321521,0,0,0,9854
715,1370105106,Pallavi Anderson,1370106399,0,0,0,76395
716,1370147002,Kash,1405675946,1,0,0,1671135
717,1370147511,Kevin,1456049679,0,0,0,237100
718,1370159839,minopret,1428381220,0,0,0,894313
719,1370160049,Nelson,1441523610,0,0,0,48511
721,1370166167,Gilles,1459923463,0,1,0,164368
722,1370191651,Frank,1468318205,6,5,0,1225678
723,1370207034,BenjaminGolder,1406435446,0,13,0,171981
724,1370235947,Skomski,1370235947,0,0,0,452492
725,1370237462,msh210,1457426988,0,0,0,265579
726,1370242157,Kat Townsend,1433305243,2,0,0,2851624
727,1370249800,Jerry Sweeton,1370249800,0,0,0,1929642
728,1370252014,underdark,1491882384,7,14,1,202510
729,1370252484,Dave,1370721468,0,3,0,48859
730,1370252898,Laurent,1370259801,0,2,0,203423
731,1370252971,ChrisM,1493990339,0,0,0,2549954
732,1370254510,kmoormann,1370254510,0,0,0,292323
734,1370255849,John Koerner,1375759235,0,0,0,278568
735,1370265843,Jim McKeeth,1370495045,0,0,0,203
736,1370267706,Sam,1370267706,0,0,0,2203019
737,1370270928,BLaZuRE,1389203929,0,0,0,1025034
738,1370273733,user738,1477373045,0,0,0,2853162
739,1370282405,Tim Murphy,1370282405,0,0,0,11802
740,1370304610,Anonymous Mohit,1411724351,0,0,0,1256349
741,1370311725,Yuval F,1495234658,0,13,0,1279
742,1370316401,Stephen Smith,1370407808,0,0,0,2427863
743,1370321767,user95142,1370321767,0,0,0,1913511
744,1370324808,David H,1425550794,2,4,0,2856236
746,1370325015,vicentborja,1381808570,0,0,0,204433
747,1370325211,jlev,1370513698,0,0,0,97659
748,1370327765,John Turner,1370363830,1,0,0,2856437
749,1370329682,ypercubeᵀᴹ,1498820633,0,0,0,139391
750,1370345587,user1149168,1500749918,0,0,0,1172254
751,1370347796,freeyourmind,1370347796,0,0,0,2856388
752,1370348267,jake,1370431107,0,0,0,2857748
753,1370357705,asmeurer,1422507791,0,1,0,54090
754,1370361309,Nicolas Raoul,1503604975,72,1243,11,80211
755,1370377886,itmilos,1370377886,1,0,0,2108039
756,1370378775,Francesco,1496071985,0,0,0,1737241
757,1370386081,shashwat,1370386081,0,0,0,943775
758,1370401285,Casey Kuhlman,1390910000,0,0,0,309335
759,1370409404,Joshua,1370409404,0,0,0,194166
761,1370427430,Lisa,1375237794,0,1,0,1491609
762,1370429387,z8po,1370429387,0,0,0,2691018
763,1370463514,bright-star,1421504084,1,1,0,2303709
765,1370472675,MaxUlysse,1370472675,0,0,0,2204471
766,1370472800,jabaldonedo,1487837282,0,0,0,1716816
767,1370475770,ashutosh raina,1404703164,0,0,0,422979
768,1370476349,acka47,1486683441,0,0,0,1527682
769,1370488534,yhw42,1376120642,0,0,0,22986
770,1370492623,Antonio Sánchez-Padial,1447113091,0,0,0,1543820
771,1370499078,shiondev,1394776821,1,0,0,198393
772,1370500222,user772,1370501157,0,0,0,2866279
773,1370502976,topchef,1490267817,0,2,0,23666
775,1370535498,klobucar,1370674860,0,0,0,936676
776,1370558177,jaakkoh,1404231788,0,0,0,1306535
777,1370567973,Newben,1484695618,1,5,0,1332346
778,1370570829,Rickyfox,1436926442,0,0,0,910818
779,1370572636,rid,1370572636,0,0,0,379130
780,1370582429,user780,1373602212,0,0,0,2870661
781,1370589169,sirramongabriel,1370589169,0,0,0,328851
783,1370613072,Steven smethurst,1405514129,0,0,0,23360
784,1370668411,Tapas Bose,1479622712,1,0,0,280829
785,1370683193,DForck42,1443716155,1,3,0,34022
786,1370692338,krishnab,1501347973,6,6,0,1764146
787,1370712301,user60812,1387445890,0,1,0,1718688
789,1370721654,ElektroStudios,1436062433,0,0,0,1297653
790,1370756764,Tomas,1477643510,1,5,0,349130
793,1370837332,Ven,1370837332,0,0,0,1927861
794,1370846041,Gistack,1503131985,0,0,0,507046
795,1370849252,twid,1406229963,0,0,0,1435475
796,1370893641,JustinC,1370893641,0,0,0,263618
797,1370913530,jnv,1437099205,0,0,0,86722
799,1370925594,Akrasiac,1370926949,0,0,0,1222830
800,1370938733,willwest,1492678478,0,2,0,1368584
801,1370947070,Bob Gradeck,1422355158,4,6,0,2886325
802,1370949091,Mark McLaren,1443652036,0,0,0,110432
803,1370949191,Scott Newson,1370949191,0,0,0,140525
804,1370953250,steadyfish,1446368746,0,2,0,1679920
805,1370970064,Marcus Barnes,1481278301,0,0,0,453692
806,1370995925,Autio,1371173570,0,0,0,2004618
807,1371014578,owlyph,1435039082,0,0,0,408697
808,1371014667,zeropaper,1501621491,0,0,0,335723
809,1371027023,user49982,1371029714,0,0,0,228345
810,1371031271,jpmuc,1460020707,0,0,0,1313464
811,1371031966,Clare Macrae,1371034414,0,0,0,36582
812,1371064678,Gangadhar,1371064678,0,0,0,2122159
813,1371077170,redGREENblue,1371077170,0,0,0,188904
814,1371077725,Mr Lister,1470046076,0,1,0,1002072
815,1371092743,Thibaud Colas,1376113690,0,0,0,2009714
816,1371093225,etov,1497955926,0,0,0,245360
817,1371095550,y4suyuki,1418456358,0,0,0,2082378
818,1371108480,Tilo Wiklund,1460599474,0,6,0,281025
819,1371112497,ClojureMostly,1474424062,0,0,0,349089
821,1371141489,dsummersl,1448156175,0,9,0,74845
823,1371146151,DataStructure,1371146151,0,0,0,2897040
824,1371180267,satyaakam,1371180267,0,0,0,91976
825,1371182232,sriragam,1476158313,0,0,0,302739
826,1371199238,vinnief,1451646344,0,0,0,382690
827,1371209559,Dimitriy V. Masterov,1468842457,0,0,0,999705
828,1371211263,Jeroen,1376199018,0,0,0,311568
829,1371254612,Quazi Irfan,1371254612,0,0,0,352743
831,1371317621,jnewbery,1414370303,0,0,0,896579
833,1371361170,Luigi Montanez,1371361170,0,0,0,451838
834,1371437990,Graviton,1429121739,0,0,0,2728
835,1371440578,BrainOverfl0w,1371440578,0,0,0,225187
836,1371441215,Ben Evans,1493895911,0,5,0,362666
837,1371444184,Lorin Hochstein,1416660153,0,0,0,576
838,1371454479,jkneip,1371458889,0,0,0,89357
839,1371463972,dartdog,1490667908,0,3,0,46623
841,1371470460,Parth Mehrotra,1371470460,0,0,0,1058912
842,1371509660,Niko Gamulin,1502232730,0,0,0,11824
844,1371554598,Matt Lemmon,1413108157,0,0,0,1841197
845,1371575368,dan3,1383805769,0,0,0,353110
847,1371617795,Paul T.,1371617795,0,0,0,1630000
848,1371641364,Paulo Tomé,1378417449,0,0,0,2470581
849,1371650689,Mark C,1478247541,1,18,0,2725926
850,1371683864,Justin L.,1373320170,0,1,0,110659
851,1371684291,user1463308,1371684291,0,0,0,1577151
852,1371699812,randomblink,1486721380,0,2,0,2067067
853,1371703806,Menelaos Bakopoulos,1371703806,0,0,0,1864571
854,1371703915,Filippos Karapetis,1486524115,0,0,0,2796504
855,1371705696,MegPophealth,1371705696,0,0,0,510033
856,1371745354,Michelle,1381072493,0,0,0,2576218
857,1371752093,rrbaker,1399628454,0,0,0,106119
858,1371764019,Bhavesh Gangani,1471192231,0,0,0,426654
859,1371766937,buruzaemon,1490753111,0,0,0,357628
860,1371809640,Chris,1468294607,1,3,0,183297
861,1371791558,Kale Z. Raglius,1371791558,0,0,0,2909706
862,1371794218,Devil0s,1371794218,0,0,0,2644362
863,1371803329,user2366019,1371803329,0,0,0,2745511
864,1371807466,Nick Langle,1386931926,0,0,0,2929628
865,1371837273,Philip Ngem,1371837273,0,0,0,2896972
866,1371855989,Gaurav Aroraa,1371855989,0,0,0,42104
867,1371862421,Faust,1371862421,0,0,0,295027
868,1371913715,compulover,1387728454,0,0,0,2709987
869,1371996522,Evan Teitelman,1374241811,0,1,0,1822037
871,1372027726,Alf Eaton,1372027726,0,0,0,49043
872,1372042007,Charles A,1431070210,0,1,0,2233337
873,1372043575,Arthur Endlein,1372043575,0,0,0,1569459
874,1372050631,Ali,1487714804,0,1,0,904615
875,1372055756,carbon kink,1372055756,0,0,0,2932947
876,1372070397,todddeluca,1372070397,0,0,0,396368
877,1372078546,unor,1500180957,2,31,3,1739979
878,1372105191,light,1502363218,0,0,0,1543579
879,1372125323,C2Call,1372125323,0,0,0,2965814
880,1372131608,user1369817,1372131608,0,0,0,1453588
881,1372132839,badroit,1503115800,0,17,0,198745
882,1372138447,TallTed,1471596991,1,0,0,86819
883,1372144958,reinierpost,1497783224,0,0,0,9662
884,1372161152,palutz,1372161152,0,0,0,452547
885,1372175582,frenchrh,1477495955,0,0,0,2178665
886,1372177473,Snubian,1461196230,1,18,0,196413
887,1372178845,Rishi Dua,1457157202,0,0,0,2097759
888,1372195596,Anwar Asseef,1372195596,0,0,0,2970617
889,1372196162,hroptatyr,1501705017,0,26,0,37553
890,1372230826,Tariq Khokhar,1434428723,0,0,0,247542
891,1372233803,Byron Sanchez,1372233803,0,0,0,2133100
892,1372238578,user892,1400689511,0,0,0,2192546
893,1372252217,tmarthal,1398863119,0,5,0,107840
894,1372263488,travis,1372263488,0,0,0,527871
895,1372308273,kat,1486605130,0,0,0,2045061
896,1372314026,moohdyy,1476676144,0,0,0,2978395
897,1372380934,LiberalArtist,1372380934,0,0,0,2971889
898,1372432396,Drew,1372432396,0,0,0,31637
899,1372444715,Sean,1372444715,0,0,0,209021
900,1372569833,SaP,1379226160,0,0,0,2988586
902,1372624525,kyle k,1462539184,0,0,0,2660363
904,1372664346,Jack Parsons,1502990412,0,0,0,1617555
905,1372739046,JohnDoe,1488237950,0,1,0,192227
906,1372777226,user906,1373902039,0,0,0,2998767
907,1372827460,kobrien,1398944986,0,0,0,155127
908,1372834608,itsnotvalid,1372834608,0,0,0,12992
909,1372839306,Alexander Blunck,1372839306,0,1,0,308864
910,1372853890,matt_k,1403176904,0,0,0,1288103
911,1372861850,user2548611,1372861850,0,0,0,3003643
912,1372863277,Sev,1488920398,0,0,0,1159949
913,1372870836,Martin,1379782193,0,0,0,37818
914,1372885837,zazi,1502417917,0,18,0,1004402
915,1372890643,Doug Brummell,1372890643,0,0,0,2235645
916,1372912275,galath,1427431876,0,0,0,318361
917,1372940781,Walter Tross,1424159798,0,5,0,1039648
918,1372974946,zm0,1459478446,0,0,0,76093
919,1372995687,Dave,1373352812,2,0,0,3010270
920,1373000245,Hexatonic,1373000245,0,0,0,2998420
921,1373023171,nfolson,1443071054,0,0,0,1101856
922,1373031381,aculich,1401891941,0,9,0,210603
923,1373101518,Ahmed Miro,1409929554,0,0,0,3014012
924,1373164405,William Zhang,1401418370,0,0,0,1840592
926,1373189690,Saf Rabah,1373189690,0,0,0,2661507
927,1373192441,David Stuart,1374132060,0,0,0,3016757
928,1373213881,tricasse,1373213881,0,0,0,1525541
929,1373222041,jeffmcneill,1373222041,0,0,0,265782
930,1373235058,ojdo,1503137849,20,227,2,2758432
931,1373241105,Simon K B,1373241105,0,0,0,2994699
932,1373250637,Matt,1432757694,0,0,0,1299559
933,1373257096,vittore,1394190321,0,7,0,114615
934,1373261915,Vicente Reig,1396288696,0,0,0,153778
935,1373280240,Jon Ericson,1485501965,0,4,0,1083
936,1373318535,user2409718,1391750046,0,1,0,2801564
937,1373328257,user776224,1373328257,0,0,0,406606
938,1373339491,Paul Lam,1373701905,1,0,0,330349
939,1373358206,kahboom,1440737188,0,0,0,2498412
940,1373360773,A.M.,1379819722,0,0,0,1332582
941,1373390301,user66001,1373390301,0,0,0,500405
942,1373394618,Eugene Osovetsky,1449138398,0,3,0,61067
943,1373424158,rhinoceross,1373424158,0,0,0,3029151
944,1373437217,Ben,1456195838,0,0,0,2120626
945,1373456786,Garreh,1373456786,0,2,0,982989
946,1373463156,stacktrace,1373463156,0,0,0,3031622
947,1373497884,Mattias Hogstrom,1373497884,0,0,0,3032831
948,1373520058,Febrium,1401731176,0,0,0,352874
949,1373538455,eebbesen,1413937039,1,7,0,2680559
950,1373558118,Seshadri,1373558118,0,0,0,889481
951,1373607964,user951,1384767822,0,0,0,3039703
952,1373622835,dmh,1445475619,0,0,0,386467
953,1373844698,Nev Stokes,1454460556,1,0,0,79136
954,1373848978,Geert-Jan,1373848978,0,0,0,72607
955,1373849751,Shywim,1373849751,0,0,0,1525461
956,1373869981,Jacobm001,1470650184,0,0,0,1163298
957,1373881327,Origin2222,1373881327,0,0,0,2379079
958,1373885091,Kotebiya,1503763275,15,113,2,2580878
959,1373915257,JC Hulce,1374746095,0,0,0,1194184
960,1373922515,grm,1394533609,0,1,0,63903
961,1373940913,Andrei,1437378553,0,3,0,104498
962,1373942621,Rob Gebeloff,1373942621,0,0,0,3053228
963,1373944307,Chris Meek,1453080254,0,0,0,25185
964,1373975262,Pepijn Olivier,1374980411,0,0,0,85215
965,1373984971,Kevin,1373984971,0,0,0,509890
966,1374021605,denis,1497657675,7,6,0,31530
967,1374037336,memilanuk,1395126987,0,0,0,147723
968,1374047131,BoJoe22,1449025242,0,0,0,2488481
969,1374050532,danbru1211,1467774646,0,0,0,2009028
970,1374079584,katychuang,1431119100,0,0,0,1585695
971,1374079985,user2259,1374079985,0,0,0,3061124
973,1374136081,Haseeb Alam,1374138284,0,0,0,2632077
974,1374140129,Charles Worthington,1453129800,4,1,0,1238005
975,1374144438,sheß,1501106008,28,50,6,3055478
976,1374146006,HasT,1484139960,0,0,0,1711504
977,1374157745,s-m-e,1502392904,0,12,0,1843697
978,1374181265,frankenstein,1374181265,0,0,0,2780660
979,1374185574,Timmy H.,1374193693,0,0,0,3066550
980,1374197938,David Lemayian,1485296468,0,1,0,1360708
981,1374225153,recursion.ninja,1461660216,1,1,0,1579311
982,1374227928,subodh chhabra,1374227928,0,0,0,3069913
984,1374321841,on4aa,1374321841,0,2,0,2403292
985,1374355869,superuser0,1375386131,0,0,0,2594634
986,1374382047,Croad Langshan,1503117428,2,1,1,372036
987,1374391393,GiannisIordanou,1449328710,0,0,0,482118
988,1374395259,Sean,1440085861,0,0,0,138833
989,1374399308,Stemen,1406915705,0,1,0,51800
990,1374399353,Amelio Vazquez-Reina,1478782414,0,6,0,106330
991,1374415174,AlanSE,1395665093,0,2,0,510096
992,1374417364,copystar,1394369646,0,0,0,1143851
993,1374444836,Hardik Sondagar,1374448265,0,0,0,2179196
994,1374450617,Caleb,1497068914,0,2,0,120635
995,1374514013,Denzo,1401148083,0,0,0,278735
996,1374522093,Onam Portal,1375207492,0,0,0,3081044
997,1374522705,Gala,1374522705,0,0,0,521172
998,1374524566,JackeJR,1485039904,0,0,0,1049062
999,1374554094,Ventolinmono,1439928895,0,0,0,481747
1000,1374556593,jonkeegan,1374662486,0,0,0,239016
1001,1374557156,Shohei Narron,1374557156,0,0,0,3083536
1002,1374561845,Tiago,1374561845,0,0,0,472628
